param_id,fam_duration,violation_type,sample_n_mean,sample_n_std,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
55,5,background,31.4,41.403534046974144,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,13.55,19.855994719877156,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,10.85,22.010224896624752,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,14.45,18.357488074926067,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,31.95,36.4395317434817,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,28.3,26.893748050625565,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,39.7,29.75178013250017,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,37.6,35.99473645731524,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,47.3,35.15095267107579,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,61.15,51.244794344093336,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,40.95,32.29221023877528,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,30,31.43079281281504,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,41.75,38.58125396996236,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,40.4,42.09438017247984,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,45.95,54.84953101560285,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,27.3,33.131476526742745,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,44.45,52.641263582658674,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,40.75,41.27810047649199,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,35.95,45.82170825458629,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,42.85,43.21339339164482,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,39.7,34.27305217314556,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,34.9,41.127401545620856,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,41.1,46.18258956519619,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,31.65,40.28095409939907,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,background,49.3,38.436687518156674,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,39.3,44.93984283110268,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,30.75,30.1572632431358,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,40.45,29.905949064921582,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,33.55,25.26173515730649,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,45.8,29.06001050458027,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,48.3,28.6505258517003,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,55.05,36.230947806362565,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,34.15,32.84136512323894,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,43.05,36.21787142456491,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,41.1,27.56599736135654,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,47.6,31.41806386208585,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,52.85,49.40623762025878,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,43.3,29.769465104895296,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,42.4,31.41973901864877,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
83,5,background,41.8,33.24328186978061,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,45.15,38.54085323940108,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,42.3,25.87235875154063,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,57.9,46.44510058575665,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,43.7,43.15711809314036,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
71,5,background,34.25,27.79980121095151,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,35.85,29.94780547271501,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,26.7,27.143090620285907,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,45.2,32.849897860932295,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,17.65,20.474052898858673,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,24.8,28.459759217829692,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,30,22.459319950336408,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,26.05,18.466114058487037,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,31.95,30.78016278470001,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,29.55,28.342779643054364,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
55,5,background,33.85,38.94567741705983,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,34.85,38.87940193388836,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,45.8,42.86772801610971,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,56.75,56.40723637787509,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,27.2,33.63832400856593,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,47.15,42.41061808457629,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,40.2,29.839218276764907,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,40.35,42.380823617838246,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,29.35,27.067702642001027,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,27.3,34.70643804980948,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,background,31.85,30.822539599592066,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,35.15,29.54973505981506,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,30.05,30.44663147904958,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,29.95,33.93876063860038,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,19.4,29.00163334783241,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,43.2,54.16990813512998,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,80.7,65.55841107865486,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,40.6,42.07437024577964,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,50.75,42.06870946189667,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,72.9,69.18617142023017,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
83,5,background,39.8,40.37795125273719,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,37.5,34.399357399138786,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,62.8,38.87036484467177,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,56.9,43.11905183998075,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,background,67.05,54.37924817040916,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
71,5,background,27.5,28.083522046323104,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,22.5,26.15641211513617,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,25.95,25.004157549032563,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,31,29.22868093968122,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,19.9,18.05809338889644,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,25.25,23.74175757250459,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,35.1,36.227206990268925,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,12.65,18.579204560617313,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,23.75,27.150409515182368,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,background,27.3,26.435820993094715,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
55,5,background,18.6,26.382609902417872,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,48.5,44.170125650715555,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,24.7,26.29008218040848,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,36.1,44.22061914870412,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,25.8,36.49744042936076,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,24.6,35.400564967243106,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,38.75,55.6094227153712,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,30.75,34.583042695882945,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,31.45,50.29437030335031,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,background,32.7,73.93603209603057,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,identity,16.7,15.321467567470572,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,21.15,32.9421742164245,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,17.3,23.47697640354548,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,14.35,16.203557114346676,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,23.75,28.078602079463323,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
83,5,identity,14.95,24.184542692868064,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,17.95,17.17242281284612,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,19.1,22.72235162032959,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,20.85,32.28536412745108,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,15,16.072205495005477,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,identity,18.75,23.95143111865299,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,9.15,10.810691588958544,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,24.85,31.931299609268056,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,16.3,14.57864335613102,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,23.45,21.755761487356327,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,identity,21.8,28.41534055659669,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,18.65,13.906738238028808,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,30.5,25.75491777260576,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,15.2,16.282376653108237,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,31.2,40.077031090796034,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
83,5,identity,18.9,17.55562587890275,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,18.8,20.169283576765935,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,14.65,13.581237057057798,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,24.9,30.917377161174517,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,12.65,12.982883468547914,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
71,5,identity,35.3,46.03213980184759,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,40.4,38.77791015242407,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,31.85,33.87480821464451,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,25.55,26.280821504423496,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,30.9,33.40642862809807,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
55,5,identity,21.4,24.00306997908919,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,52.8,52.79812596355251,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,27.75,33.12476415010377,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,31.9,43.842901363846806,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,26.8,25.29114677635551,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,28.45,30.304550639692447,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,14.45,19.717678415707645,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,27.45,32.60202609138208,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,26.5,33.222535154699784,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,34.25,43.00045899387832,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,identity,64.1,75.83284942972655,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,46,56.067628337289435,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,62.65,65.69568999721767,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,59.1,70.88010633234272,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,43.1,37.65480328625176,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
55,5,identity,56.05,75.52098000590716,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,47.9,48.31138037444398,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,33.9,47.06199718400578,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,36.9,42.19865300918352,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,60.05,57.4891065195925,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,31.5,44.23323351698834,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,33.85,35.0492510618986,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,23.2,28.13800576482016,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,33.1,40.27393044742729,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,37.6,64.65975727240487,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,identity,40.15,47.84214724102148,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,52.2,49.92689392343675,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,35.15,44.46675280772318,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,26.2,30.565890862373475,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,49.9,61.2165268362616,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,21.8,19.677933139219142,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,22.5,25.08826523758825,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,31.35,37.91163548652521,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,24.4,23.1934655044317,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,25.45,26.759110598074816,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
83,5,identity,48.1,56.12851794155792,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,25.05,28.903605675635543,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,54.15,83.528296497591,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,52.05,50.271342678874625,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,55.05,60.49399709236055,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
71,5,identity,24.3,32.01825137406213,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,68.65,44.09711173260551,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,55.45,42.414589098811895,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,24.95,28.206895386915967,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,45.2,56.964069931474306,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,30.7,38.311878053679386,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,34.3,52.77768667274377,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,46.05,50.1738818615087,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,44.75,38.748684188186175,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,21.65,24.55557606307524,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
83,5,identity,56.75,66.82803934057368,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,43.5,44.70193684724117,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,50.05,60.47833452872542,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,44.55,49.522429793292446,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
83,5,identity,39.95,43.53761229340128,EIG,0,5,500,2,20,999,999,999,1,10,0.1,1e-4,0.001,1,1e-5,5
55,5,identity,33.25,73.48531897776016,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,50.95,70.2675151418529,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,56.95,68.69802341445227,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,44.95,64.66388807559156,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,32.5,44.091412220283296,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,43.3,52.47365253654748,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,72.65,90.33695694162871,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,43.65,46.35364631089759,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,48.9,62.108478953317935,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,47.95,63.914807608088346,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,26.05,40.498830392468065,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,47.1,58.81451664700692,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,28.45,25.128040533488313,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,31.1,32.81350812987653,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,26.4,25.286568100788003,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,68.15,73.97672108952852,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,35.35,30.009252959010738,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,39.7,36.88973612780318,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,28.65,46.902221920210046,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,20.7,22.576419929698893,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,19.15,33.66127714373548,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,22.85,23.322171515759987,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,26.3,28.565897960956686,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,23.2,21.739123112126915,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
55,5,identity,43.65,42.57287869054664,EIG,0,5,500,2,20,999,999,999,1,1,1,1e-4,0.001,0.5,1e-5,5
71,5,identity,44.05,45.79758095197421,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,33.8,32.2369516646903,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,36.85,28.74621256517292,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,42.3,43.23144567021605,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,52.85,60.804496890487165,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,73.75,54.33218974148993,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,51.5,43.02324952859791,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
71,5,identity,63,47.44525931617349,EIG,0,5,500,2,20,999,999,999,1,1,10,1e-4,0.001,1,1e-5,5
