param_id,mean_rsquared,mean_rmse
127,0.40103568464580536,2.395105397387279
128,0.588700667206134,1.984737874670862
129,0.5079477905482644,2.1708496607516317
130,0.48922708467422193,2.21176043464925
131,0.5911187643474729,1.978894972234089
132,0.49026542669142603,2.2095111648934824
133,0.5152680414881906,2.154641308400158
134,0.5504275210066857,2.075028250076727
135,0.5663339915115372,2.03798905006329
136,0.5608867854623291,2.0507485271291337
137,0.6023395225793311,1.9515530871758644
138,0.5301281873968821,2.12135743862006
139,0.5537241544854357,2.067406348890565
140,0.5972809956608297,1.9639264405887147
141,0.4928555953114148,2.203890303031282
142,0.5049737193447149,2.1774003223962035
143,0.5236525544347608,2.135925374903034
144,0.5134517421462257,2.158674273846528
145,0.23183649836844555,2.7123828458204144
146,0.4976052670942632,2.193545734570033
147,0.44837096547967303,2.298516963663888
148,0.48392149895237746,2.223217941850449
149,0.4796664678177876,2.232364266043568
150,0.4728507255116399,2.246937339899273
151,0.20126724581264627,2.7658263001548553
152,0.47184573868266577,2.2490781634798407
153,0.5252951450457178,2.1322395351065917
154,0.5138491220680091,2.157792563735577
155,0.5526505893771733,2.0698915406579337
156,0.549490250141609,2.0771901383193394
157,0.650209396565476,1.830325052881545
158,0.4465829743365482,2.302239033111629
159,0.552595829391423,2.070018224364323
160,0.5169700574353633,2.150855237962381
161,0.5226834483542909,2.1380969899284707
