mean_rsquared,mean_rmse,ub_rsquared,lb_rsquared,ub_rmse,lb_rmse
0.392354567498941,3.746263906941742,0.5833324223456193,0.2013767126522626,4.2253460860569145,3.267181727826569
0.5052417452131233,2.7979619689037367,0.5909691655963218,0.4195143248299246,2.955908262887393,2.6400156749200803
0.4416522612826025,2.9068358610936307,0.45362310677910544,0.42968141578609953,2.980358847292346,2.8333128748949155
0.5202001621479304,2.6436839625902206,0.6147507021131883,0.42564962218267255,3.3747608496836343,1.912607075496807
0.31355728727665033,4.323661778221683,0.7385734618846449,-0.11145888733134424,5.622492178679402,3.024831377763964
0.4452302884313436,3.1805034952490505,0.49795389195623524,0.39250668490645196,3.583368101763606,2.777638888734495
0.21244575835375817,3.9257707304384084,0.37256859219815563,0.05232292450936074,4.794677269178459,3.056864191698357
0.48408067620663753,2.983363724466108,0.7871368357737176,0.18102451663955743,4.478289389518409,1.488438059413808
0.2987199211962384,6.053202849933621,0.4707783673829255,0.12666147500955133,6.541869181533569,5.564536518333673
0.4222697436338445,3.0233689732292373,0.45275692969863546,0.39178255756905356,3.1242674053281974,2.922470541130277
0.5651395957321121,2.4083573841911265,0.8999124591974048,0.23036673226681953,3.9173284708478984,0.8993862975343547
0.547240774093733,2.5625566747328983,0.6381511656871023,0.4563303825003636,2.672697315190122,2.4524160342756747
0.5902499556199079,2.6224330348580116,0.6006713955773378,0.579828515662478,2.7264218414758776,2.5184442282401456
0.46884586879585455,3.1767971944499336,0.6420026211674801,0.29568911642422896,3.8676105154154237,2.4859838734844435
0.4446211087848776,3.249848910072801,0.6359057159769188,0.2533365015928364,4.34642847526501,2.1532693448805924
0.04171884841971959,4.938511649769577,0.056618808340372195,0.02681888849906698,5.523426125774959,4.353597173764195
0.393847488351304,3.1742614001469827,0.5270287599054277,0.2606662167971803,3.3253491608079195,3.023173639486046
0.46465156519292666,3.989584369751896,0.4752931339043155,0.45400999648153784,4.150411475730272,3.8287572637735203
0.400933876362653,3.985202812414526,0.4502956148724301,0.3515721378528759,4.124984150971079,3.8454214738579733
0.3660856328974278,4.466434860951837,0.3764631466965198,0.3557081190983358,4.947166606543735,3.985703115359939
0.5047031704931815,3.6725043304035703,0.5246728079356865,0.48473353305067646,3.907766805462549,3.4372418553445914
0.2656216379627065,4.871651025856572,0.26790994346537916,0.2633333324600338,5.174832529286124,4.56846952242702
0.26070095480748834,3.56871118412466,0.33620602263767096,0.18519588697730574,3.622739461715997,3.5146829065333227
0.29937017633588214,4.196636208167977,0.36947086182987654,0.22926949084188775,4.496642899936162,3.8966295163997926
0.4771524816508744,2.7699119956302143,0.6140240016061268,0.34028096169562205,3.2821152389087938,2.257708752351635
0.16838551682702657,3.9119622055873515,0.2082435619145641,0.12852747173948903,4.547715612767939,3.2762087984067643
0.4692809298534335,4.417343275446979,0.521687822945813,0.416874036761054,5.022355294730131,3.812331256163827
0.49072644161336987,2.755934362002405,0.5590867137233841,0.4223661695033556,2.9686584484007765,2.543210275604033
0.4915248698579084,4.3752839600982565,0.6080234046572519,0.37502633505856486,4.503129769413491,4.247438150783022
0.211951422961483,5.910764748350211,0.40234473299458845,0.02155811292837756,6.685939526865122,5.1355899698353
0.5963865188349493,2.4102974464734985,0.9372651593808321,0.25550787828906646,3.9160892935615266,0.9045055993854703
0.35511604063087543,3.194060421543472,0.4769067594301666,0.23332532183158428,3.224448028685153,3.163672814401791
