prolific_id,tt,y,block_type,block_id,background_stimulus,deviant_stimulus,x,exposure_duration,group,...1,subject_num,experiment,fam_or_test,unique_id,animal,block_num,exclude,age,sex,subj_id
613b40b4819b02d84c94e32b,Familiar,1.498,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,2,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.944,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,3,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,1.481,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,4,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.663,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,5,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.759,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,6,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.727,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,7,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.792,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,8,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Novel,1.567,deviant_block,11,media/padded_stims/animate_005_right.png,media/padded_stims/animate_011_right.png,9,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,1.338,deviant_block,12,media/padded_stims/animate_020_right.png,media/padded_stims/animate_001_right.png,1,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.726,deviant_block,12,media/padded_stims/animate_020_right.png,media/padded_stims/animate_001_right.png,2,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Novel,1.326,deviant_block,12,media/padded_stims/animate_020_right.png,media/padded_stims/animate_001_right.png,3,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,1.578,deviant_block,13,media/padded_stims/animate_021_left.png,media/padded_stims/animate_017_left.png,1,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.891,deviant_block,13,media/padded_stims/animate_021_left.png,media/padded_stims/animate_017_left.png,2,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.752,deviant_block,13,media/padded_stims/animate_021_left.png,media/padded_stims/animate_017_left.png,3,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Novel,1.399,deviant_block,13,media/padded_stims/animate_021_left.png,media/padded_stims/animate_017_left.png,4,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,1.084,background_block,14,media/padded_stims/animate_009_right.png,NA,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.748,background_block,14,media/padded_stims/animate_009_right.png,NA,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.701,background_block,14,media/padded_stims/animate_009_right.png,NA,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,1.045,background_block,14,media/padded_stims/animate_009_right.png,NA,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b40b4819b02d84c94e32b,Familiar,0.964,background_block,14,media/padded_stims/animate_009_right.png,NA,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,7.851,background_block,0,media/padded_stims/animate_008_left.png,NA,1,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,5.358,background_block,0,media/padded_stims/animate_008_left.png,NA,2,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,3.024,background_block,0,media/padded_stims/animate_008_left.png,NA,3,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,3.216,background_block,0,media/padded_stims/animate_008_left.png,NA,4,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,4.957,background_block,0,media/padded_stims/animate_008_left.png,NA,5,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,4.031,background_block,0,media/padded_stims/animate_008_left.png,NA,6,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,5.41,background_block,0,media/padded_stims/animate_008_left.png,NA,7,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,3.94,background_block,0,media/padded_stims/animate_008_left.png,NA,8,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.351,background_block,1,media/padded_stims/animate_016_right.png,NA,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,4.686,background_block,1,media/padded_stims/animate_016_right.png,NA,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.295,background_block,1,media/padded_stims/animate_016_right.png,NA,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,6.834,background_block,1,media/padded_stims/animate_016_right.png,NA,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.924,background_block,2,media/padded_stims/animate_007_left.png,NA,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.252,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,1,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.343,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,2,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.103,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,3,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,4.383,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,4,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.85,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,5,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.515,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,6,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.578,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,7,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.049,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,8,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.058,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,9,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.856,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,10,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,4.489,deviant_block,3,media/padded_stims/animate_011_left.png,media/padded_stims/animate_009_left.png,11,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,4.002,deviant_block,4,media/padded_stims/animate_010_right.png,media/padded_stims/animate_006_right.png,1,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.672,deviant_block,4,media/padded_stims/animate_010_right.png,media/padded_stims/animate_006_right.png,2,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.634,deviant_block,4,media/padded_stims/animate_010_right.png,media/padded_stims/animate_006_right.png,3,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,2.552,deviant_block,4,media/padded_stims/animate_010_right.png,media/padded_stims/animate_006_right.png,4,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.544,background_block,5,media/padded_stims/animate_005_right.png,NA,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.814,background_block,5,media/padded_stims/animate_005_right.png,NA,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.595,background_block,5,media/padded_stims/animate_005_right.png,NA,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.6,background_block,5,media/padded_stims/animate_005_right.png,NA,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.666,background_block,5,media/padded_stims/animate_005_right.png,NA,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.269,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,1,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.883,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,2,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.791,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,3,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.83,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,4,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.597,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,5,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.661,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,6,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.581,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,7,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,0.861,deviant_block,6,media/padded_stims/animate_021_right.png,media/padded_stims/animate_023_right.png,8,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.045,deviant_block,7,media/padded_stims/animate_020_left.png,media/padded_stims/animate_024_left.png,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,0.888,deviant_block,7,media/padded_stims/animate_020_left.png,media/padded_stims/animate_024_left.png,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.004,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.642,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.639,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.646,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.931,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,1.656,deviant_block,8,media/padded_stims/animate_012_left.png,media/padded_stims/animate_015_left.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.141,deviant_block,9,media/padded_stims/animate_013_left.png,media/padded_stims/animate_025_left.png,1,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.871,deviant_block,9,media/padded_stims/animate_013_left.png,media/padded_stims/animate_025_left.png,2,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.748,deviant_block,9,media/padded_stims/animate_013_left.png,media/padded_stims/animate_025_left.png,3,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,0.505,deviant_block,9,media/padded_stims/animate_013_left.png,media/padded_stims/animate_025_left.png,4,3,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.177,background_block,10,media/padded_stims/animate_014_right.png,NA,1,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.621,background_block,10,media/padded_stims/animate_014_right.png,NA,2,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.578,background_block,10,media/padded_stims/animate_014_right.png,NA,3,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.937,background_block,10,media/padded_stims/animate_014_right.png,NA,4,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.745,background_block,10,media/padded_stims/animate_014_right.png,NA,5,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.543,background_block,10,media/padded_stims/animate_014_right.png,NA,6,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.857,background_block,10,media/padded_stims/animate_014_right.png,NA,7,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.644,background_block,10,media/padded_stims/animate_014_right.png,NA,8,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.704,background_block,10,media/padded_stims/animate_014_right.png,NA,9,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.107,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,1,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.612,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,2,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.69,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,3,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.596,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,4,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.627,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,5,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.702,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,6,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.689,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,7,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,2.096,deviant_block,11,media/padded_stims/animate_019_right.png,media/padded_stims/animate_004_right.png,8,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.164,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,1,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.692,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,2,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.07,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,3,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,2.912,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,4,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.535,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,5,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.603,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,6,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.627,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,7,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.551,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,8,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.577,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,9,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.651,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,10,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,2.052,deviant_block,12,media/padded_stims/animate_001_right.png,media/padded_stims/animate_022_right.png,11,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,1.405,deviant_block,13,media/padded_stims/animate_003_right.png,media/padded_stims/animate_018_right.png,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,0.977,deviant_block,13,media/padded_stims/animate_003_right.png,media/padded_stims/animate_018_right.png,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.755,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.516,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.95,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.658,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Familiar,0.768,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613b690edf3bf5e28ae9ef20,Novel,0.988,deviant_block,14,media/padded_stims/animate_002_left.png,media/padded_stims/animate_017_left.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,4.744,background_block,0,media/padded_stims/animate_022_left.png,NA,1,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,2.056,background_block,0,media/padded_stims/animate_022_left.png,NA,2,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,0.712,background_block,0,media/padded_stims/animate_022_left.png,NA,3,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.918,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,1,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.433,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,2,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.672,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,3,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.373,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,4,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.743,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,5,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,2.518,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,6,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.023,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,7,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.263,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,8,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,3.304,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,9,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Novel,2.788,deviant_block,1,media/padded_stims/animate_020_right.png,media/padded_stims/animate_024_right.png,10,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,0.927,deviant_block,2,media/padded_stims/animate_004_right.png,media/padded_stims/animate_018_right.png,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Novel,1.431,deviant_block,2,media/padded_stims/animate_004_right.png,media/padded_stims/animate_018_right.png,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.186,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,0.739,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,0.957,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.142,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.371,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Novel,1.175,deviant_block,3,media/padded_stims/animate_015_right.png,media/padded_stims/animate_008_right.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,1.224,background_block,4,media/padded_stims/animate_013_right.png,NA,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613ba9f8346cb581bb4002e4,Familiar,0.887,background_block,4,media/padded_stims/animate_013_right.png,NA,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
